Instrument,Date,Earnings Per Share - Actual,Earnings Per Share - Mean,Earnings Per Share - Actual Surprise,Earnings Per Share – Coefficient of Variation,Market Capitalization,Revenue - Actual,Enterprise Value,Number of Analysts,Recommendation - Mean (1-5),Recommendation - Mean (1-5),"WACC Inflation Adjusted Risk Free Rate, (%)",Net Income after Tax,Price Target - Mean,Price Close,Enterprise Value To Sales (Daily Time Series Ratio)
IR.N,2022-05-04 16:43:00,0.49,0.44979,8.94,2.30107383445608,20541184218.15,1337000000.0,22037784218.15,14,2.125,2.0,2.325202,110200000.0,59.35714,50.35,4.25857546350245
IR.N,2022-02-23 16:30:00,0.68,0.59529,14.23,4.372658704161,25217260748.75,1418800000.0,26617960748.75,15,2.0,2.0,1.515266,172500000.0,67.78571,61.87,5.394834666
IR.N,2021-11-03 07:30:00,0.57,0.46833,21.709,3.0768902269767,20543129829.25,1325000000.0,22041629829.25,15,2.0,2.0,1.527139,133200000.0,59.64286,50.41,4.389764923
TER.OQ,2022-10-25 17:02:00,1.15,1.03872,10.713,3.60251078250154,11782143252.0,827073000.0,11070878252.0,19,2.36364,2.38095,3.747421,183485000.0,105.98571,75.15,3.22719267834472
TER.OQ,2022-07-26 17:01:00,1.21,1.14247,5.911,2.82195593757385,13745418858.6,840766000.0,13037977858.6,19,2.38095,2.2381,3.092855,197787000.0,125.68421,89.55,3.63522618374905
TER.OQ,2022-04-26 17:01:00,0.98,0.88353,10.919,4.11983747014816,18804663872.91,755370000.0,17823919872.91,19,2.2381,2.04546,2.325202,161928000.0,138.75,118.23,4.81982117029686
TER.OQ,2022-01-26 17:10:00,1.37,1.28745,6.412,2.62689813196629,26656099720.2,885047000.0,25398095720.2,20,2.04546,2.15,1.515266,224040000.0,166.61905,163.53,7.125985019
TER.OQ,2021-10-26 17:01:00,1.59,1.43228,11.012,2.93587845951909,18059616094.53,950501000.0,16891768094.53,20,2.15,2.21053,1.527139,256718000.0,148.0,109.17,4.971561253
WAB.N,2022-11-01 06:30:00,1.22,1.20679,1.095,2.72044017600411,14795513353.0,2081000000.0,18400513353.0,14,2.4,2.42857,3.747421,163000000.0,100.54546,81.35,2.33195214696084
WAB.N,2022-08-05 06:30:00,1.23,1.21815,0.973,2.58753027131306,14991719604.48,2048000000.0,18745719604.48,13,2.42857,2.53846,3.092855,169000000.0,101.2,82.08,2.37178860489973
WAB.N,2022-04-27 06:30:00,1.13,1.122,0.713,5.81461675579323,17719469063.08,1927000000.0,21509469063.08,12,2.53846,2.53846,2.325202,150000000.0,103.0,96.17,2.72851816198927
WAB.N,2022-02-16 06:30:00,1.18,1.16809,1.02,1.95618488301415,17208083507.43,2073000000.0,20831083507.43,12,2.53846,2.38462,1.515266,193300000.0,102.3,92.11,2.683264529
WAB.N,2021-10-27 06:30:00,1.14,1.12333,1.484,1.42344636037496,16296638554.42,1906900000.0,19945838554.42,12,2.38462,2.33333,1.527139,131800000.0,97.11111,86.21,2.581291446
NOW.N,2022-10-26 16:16:00,1.96,1.84452,6.261,1.90781341487216,76277220000.0,1831000000.0,73806220000.0,31,1.78947,1.75,3.747421,80000000.0,537.91429,377.61,11.2012454545455
NOW.N,2022-07-27 16:10:00,1.62,1.54041,5.167,2.55191799585825,96055040000.0,1752000000.0,93706040000.0,28,1.75,1.75,3.092855,20000000.0,594.52188,475.52,14.961329710724
NOW.N,2022-04-27 16:10:00,1.73,1.69979,1.777,2.55619811859112,111378000000.0,1722000000.0,108936000000.0,28,1.75,1.7027,2.325202,75000000.0,668.61875,556.89,18.6005089058524
NOW.N,2022-01-26 16:13:00,1.46,1.42772,2.261,3.91883562603312,129172890000.0,1614000000.0,127444890000.0,30,1.7027,1.70588,1.515266,26000000.0,698.22941,649.11,23.090086833
NOW.N,2021-10-27 16:10:00,1.55,1.38407,11.989,3.12050691077763,123831730000.0,1512000000.0,122377730000.0,28,1.70588,1.75,1.527139,63000000.0,702.49375,622.27,23.674836627
EXC.OQ,2022-11-03 06:50:00,0.75,0.70179,6.87,3.48822297268414,37225576443.8,4845000000.0,75442576443.8,14,2.1579,2.25,3.747421,676000000.0,44.0,37.46,3.98326931755158
EXC.OQ,2022-08-03 06:50:00,0.44,0.457,-3.72,3.35448577680525,44435010799.52,4329000000.0,82306010799.52,16,2.25,2.3,3.092855,465000000.0,48.47059,45.32,4.36894981214554
EXC.OQ,2022-05-09 08:30:00,0.64,0.65287,-1.971,3.36207820852543,46687383486.15,5327000000.0,83663383486.15,16,2.3,2.35,2.325202,481000000.0,49.76471,47.63,4.9235957124784
EXC.OQ,2022-02-25 15:54:00,0.9,0.87044,3.396,5.61440191167685,56507635377.12,9632000000.0,98144635377.12,14,2.35,2.05556,1.515266,309000000.0,48.83333,41.18674992,18.2000828343075
EXC.OQ,2021-11-03 06:51:00,1.09,1.08613,0.356,6.86289854805594,47291881823.58,8910000000.0,86443881823.58,15,2.05556,2.16667,1.527139,457000000.0,56.33375,34.46965878,9.62998938174129
BR.N,2022-11-02 08:10:00,0.84,0.876,-4.11,4.24657534246575,16986464000.0,1283300000.0,20823564000.0,5,2.83333,2.83333,3.747421,50400000.0,169.8,144.32,3.60035101854934
BR.N,2022-08-12 07:00:00,2.65,2.624,0.991,1.59146341463415,16721115000.0,1722900000.0,20289415000.0,5,2.83333,2.75,3.092855,248100000.0,175.5,142.55,3.73535013954837
BR.N,2022-05-03 07:00:00,1.93,1.78286,8.253,1.79150353925715,18182657341.83,1533700000.0,22072457341.83,7,2.75,2.75,2.325202,176500000.0,178.16667,155.71,4.10466464612852
BR.N,2022-02-01 07:00:00,0.82,0.82429,-0.52,5.97362578704097,21312802391.76,1259600000.0,25188202391.76,7,2.75,2.57143,1.515266,47200000.0,183.85714,182.82,4.867678246
BR.N,2021-11-03 07:00:00,1.07,0.98571,8.551,8.51974718730661,19373041983.92,1192900000.0,23222241983.92,7,2.57143,2.5,1.527139,67300000.0,187.57143,166.64,4.603028212
EMN.N,2022-10-27 16:15:00,2.05,2.00285,2.354,0.66005941533315,8525315362.2,2709000000.0,13212315362.2,22,2.56522,2.3913,3.747421,301000000.0,95.90909,71.05,1.20457435504032
EMN.N,2022-07-28 16:23:00,2.83,2.697,4.931,2.57693733778272,11024519493.85,2784000000.0,15643519493.85,20,2.3913,2.28571,3.092855,257000000.0,116.80952,89.77,1.48265647842037
EMN.N,2022-04-28 16:46:00,2.06,2.11474,-2.589,3.79053689815296,14442557597.78,2714000000.0,19402557597.78,19,2.28571,2.09091,2.325202,236000000.0,135.05263,112.06,1.83529568516419
EMN.N,2022-01-27 16:28:00,1.81,1.86235,-2.811,3.25019464654872,15593506128.98,2694000000.0,20377506128.98,21,2.09091,2.0,1.515266,380000000.0,138.90476,120.91,2.051716104
EMN.N,2021-10-28 16:15:00,2.46,2.46305,-0.124,1.99833539717017,13543513706.46,2720000000.0,18401513706.46,19,2.0,2.09524,1.527139,354000000.0,132.8,100.74,1.981484921
AZO.N,2022-09-19 06:55:00,40.51,38.40774,5.474,2.27899376531918,42152066388.98,5348355000.0,48320083388.98,20,2.12,2.24,3.747421,810043000.0,2300.1579,2141.93,3.00527224050473
AZO.N,2022-05-24 13:59:00,29.03,26.05463,11.42,4.29121426786717,39697736000.0,3865222000.0,45492136000.0,20,2.24,2.32,3.092855,592571000.0,2177.64706,2149.12,3.01413059846144
AZO.N,2022-03-01 06:55:00,22.3,17.78679,25.374,3.65259836091841,40218707587.56,3369750000.0,45820168587.56,20,2.32,2.29167,2.325202,471755000.0,2171.88235,2044.58,2.95991687424362
AZO.N,2021-12-07 06:55:00,25.69,20.86968,23.097,3.82439979913444,38993699572.16,3668904000.0,43303840572.16,19,2.29167,2.25,1.515266,555235000.0,2035.70588,2096.39,3.140990699
AZO.N,2021-09-21 06:55:00,35.72,29.91826,19.392,5.6378947171393,33361833024.48,4913484000.0,37736372024.48,21,2.25,2.08,1.527139,785771000.0,1739.88235,1697.99,2.817568741
TEL.N,2022-11-02 06:00:00,1.88,1.865,0.804,1.28257372654156,35103445756.76,4359000000.0,38316445756.76,16,1.94118,2.0,2.61179979517789,708000000.0,139.57143,110.36,2.45161663003558
TEL.N,2022-07-27 06:00:00,1.86,1.74653,6.497,0.480381098521068,37932814485.18,4097000000.0,41417814485.18,17,2.0,2.0,2.11076438273072,592000000.0,145.76923,113.15,2.56087870224045
TEL.N,2022-04-27 06:00:00,1.81,1.6995,6.502,2.09826419535157,43054067754.0,4007000000.0,46463067754.0,18,2.0,2.0,1.31931624698397,560000000.0,155.78571,130.98,3.00761173339247
TEL.N,2022-01-26 06:00:00,1.76,1.61356,9.076,1.48305609955626,51704351099.75,3818000000.0,54833351099.75,18,2.0,2.10526,0.311391543578928,567000000.0,171.35714,161.34,3.729169517
TEL.N,2021-10-27 06:00:00,1.69,1.63556,3.329,2.9904130695297,47247956037.9,3818000000.0,50250956037.9,18,2.10526,2.11765,0.424869589820787,794000000.0,161.26667,137.22,3.321055712
FRT.N,2022-11-03 16:05:00,1.89,0.626,201.917,9.18210862619808,7318130254.32,273451000.0,11962995254.32,6,2.31579,2.42105,3.747421,158774000.0,114.36111,90.12,11.4384493267391
FRT.N,2022-08-04 07:15:00,0.75,0.6025,24.481,4.89294605809129,7745060014.96,263830000.0,12120548014.96,6,2.42105,2.52632,3.092855,64467000.0,118.11765,95.74,12.2861708275933
FRT.N,2022-05-05 07:30:00,0.63,0.47667,32.167,12.6271844252837,9605393867.16,256507000.0,14021603867.16,7,2.52632,2.57895,2.325202,54728000.0,135.125,122.07,14.7379501223266
FRT.N,2022-02-10 16:22:00,1.44,0.52333,175.161,11.5529398276422,10715202537.6,254154000.0,15128900537.6,7,2.57895,2.72222,,116742000.0,139.82353,136.32,16.618205375
FRT.N,2021-11-04 16:05:00,0.64,0.414,54.589,10.8671497584541,9175862838.6,247284000.0,13692624838.6,7,2.72222,2.76471,,54541000.0,128.82353,117.99,15.470086289
DUK.N,2022-11-04 07:00:00,1.78,1.84439,-3.491,3.09045266998845,71622490706.48,7968000000.0,147870490706.48,15,2.5,2.54546,3.747421,1390000000.0,104.29412,93.02,5.37719025401762
DUK.N,2022-08-04 06:21:00,1.14,1.06741,6.801,4.69266729747707,82551700000.0,6685000000.0,156142700000.0,18,2.54546,2.38095,3.092855,880000000.0,113.5,107.21,5.93614402392729
DUK.N,2022-05-09 07:00:00,1.3,1.32581,-1.947,2.23863147811527,85966974485.22,7132000000.0,158223974485.22,18,2.38095,2.6,2.325202,820000000.0,116.0,111.66,6.23839401064748
DUK.N,2022-02-10 07:00:00,0.94,0.95788,-1.867,4.19885580657285,80704119722.8,6238000000.0,151302119722.8,17,2.6,2.6,1.515266,657000000.0,108.74059,104.9,6.04607565
DUK.N,2021-11-04 07:00:00,1.88,1.79493,4.74,1.18890430267476,75079656188.82,6951000000.0,143326656188.82,16,2.6,2.52632,1.527139,1276000000.0,106.50529,97.59,5.890750479
KMI.N,2022-10-19 16:05:00,0.25,0.286,-12.587,7.94405594405594,37665233798.4,5177000000.0,70302233798.4,13,2.90476,2.95455,3.747421,595000000.0,20.38333,16.64,3.96581890003956
KMI.N,2022-07-20 16:05:00,0.27,0.2734,-1.244,7.04096561814192,38002839519.0,5151000000.0,70504839519.0,15,2.95455,3.0,3.092855,653000000.0,20.33333,16.76,4.53038742792506
KMI.N,2022-04-20 16:05:00,0.32,0.28667,11.628,10.0603481354868,42877826611.96,4293000000.0,75965826611.96,15,3.0,2.91304,2.325202,684000000.0,19.94737,18.91,4.5849383872342
KMI.N,2022-01-19 16:05:00,0.27,0.257,5.058,10.5136186770428,35961368541.02,4425000000.0,69239368541.02,16,2.91304,2.96,1.515266,654000000.0,19.02381,15.86,4.561069839
KMI.N,2021-10-20 16:05:00,0.22,0.23977,-8.245,20.6572965758852,40925645557.3,3824000000.0,74748645557.3,17,2.96,2.95833,1.527139,511000000.0,18.76087,16.73,5.135994829
DVN.N,2022-11-01 16:05:00,2.18,2.12304,2.683,3.45871957193458,39325020000.0,5432000000.0,44857020000.0,24,2.23333,2.12903,3.747421,1900000000.0,80.08214,60.13,2.48710601385574
DVN.N,2022-08-01 14:32:00,2.59,2.38159,8.751,2.97028455779542,36152160000.0,5626000000.0,39548160000.0,23,2.12903,1.96774,3.092855,1938000000.0,77.21071,55.11,2.89147766323024
DVN.N,2022-05-02 16:05:00,1.88,1.74692,7.618,4.51594806860074,39274146000.0,3812000000.0,43510146000.0,24,1.96774,1.88235,2.325202,995000000.0,74.78571,59.13,3.59471948222186
DVN.N,2022-02-15 16:14:00,1.39,1.24008,12.09,4.5190632862396,29821850000.0,4273000000.0,34424850000.0,26,1.88235,1.84849,1.515266,1512000000.0,55.73438,44.05,3.73210137848693
DVN.N,2021-11-02 16:05:00,1.08,0.9273,16.468,3.43578130054998,24040270000.0,3466000000.0,28602270000.0,27,1.84849,1.78788,1.527139,844000000.0,46.32258,35.51,4.31351188729088
RCL.N,2022-11-03 08:22:00,0.26,0.18682,39.171,91.8959426185633,9671331096.0,2993075000.0,31434489096.0,11,2.38889,2.44444,3.747421,32968000.0,60.92308,37.9,6.57366000737185
RCL.N,2022-07-28 08:00:00,-2.08,-2.19664,5.31,-19.1647243062131,8904073802.52,2184242000.0,30015075802.52,11,2.44444,2.5,3.092855,-521582000.0,72.21429,34.91,11.5470789819052
RCL.N,2022-05-05 08:07:00,-4.57,-4.46891,-2.262,-12.252652212732,21360157631.18,1059231000.0,41893629631.18,12,2.5,2.52941,2.325202,-1167142000.0,88.92308,83.78,25.9433924020826
RCL.N,2022-02-04 08:00:00,-4.78,-3.9233,-21.836,-11.9753778706701,21739879617.4,982247000.0,40128449617.4,10,2.52941,2.44444,1.515266,-1356968000.0,95.5,76.9,67.274729493
RCL.N,2021-10-29 08:04:00,-4.91,-4.405,-11.464,-16.7679909194098,22663503520.65,456958000.0,40213680520.65,11,2.44444,2.58824,1.527139,-1424554000.0,92.69231,88.95,422.610791842
VTRS.OQ,2022-08-08 06:59:00,0.88,0.83,6.024,4.95180722891566,12693062726.76,4116800000.0,32935862726.76,9,2.73333,2.6875,3.747421,313900000.0,14.23,8.52,1.77893310576201
VTRS.OQ,2022-05-09 06:59:00,0.93,0.8257,12.632,3.40075087804287,13160189926.4,4191700000.0,34336489926.4,11,2.6875,2.47059,3.092855,399200000.0,15.02727,10.47,1.91919415712869
VTRS.OQ,2022-02-28 06:00:00,0.8,0.82818,-3.403,6.72921345601198,16363092918.48,4341600000.0,38643092918.48,12,2.47059,2.5,2.325202,-263800000.0,18.02308,10.88,1.98141538084456
VTRS.OQ,2021-11-08 06:59:00,0.99,0.88355,12.048,4.2680097334616,16385885733.0,4536600000.0,38983785733.0,12,2.5,2.5,1.515266,311500000.0,19.16667,13.53,2.269369702
VTRS.OQ,2021-08-09 06:59:00,0.98,0.87317,12.235,5.00131704020981,17271687137.87,4577800000.0,40875587137.87,12,2.5,2.5,1.527139,-279200000.0,19.07692,13.55,2.56283995
CAH.N,2022-11-04 06:55:00,1.2,0.94218,27.364,5.30790294848118,17471056645.96,49603000000.0,19247056645.96,12,2.75,2.8125,3.747421,111000000.0,77.23077,66.68,0.099645225325644
CAH.N,2022-08-11 06:50:00,1.05,1.17509,-10.645,1.80922312333523,14239778211.74,47103000000.0,14840778211.74,12,2.8125,2.8125,3.092855,137000000.0,64.30769,52.27,0.098954340258755
CAH.N,2022-05-05 06:55:00,1.45,1.52517,-4.929,3.72679766845663,15709380926.4,44836000000.0,18969380926.4,13,2.8125,2.8125,2.325202,-1390000000.0,59.92308,56.7,0.106228068414231
CAH.N,2022-02-03 06:55:00,1.27,1.22733,3.477,4.96606454661745,14509264222.98,45457000000.0,16995264222.98,14,2.8125,2.8125,1.515266,49000000.0,56.61539,51.49,0.105773222
CAH.N,2021-11-09 06:55:00,1.29,1.326,-2.715,3.16742081447964,14034812036.68,43968000000.0,17228812036.68,13,2.8125,2.86667,1.527139,272000000.0,57.30769,49.46,0.103816849
AAL.OQ,2022-10-20 07:00:00,0.69,0.56136,22.916,23.4395040615648,7824350833.04,13462000000.0,33526350833.04,15,3.05263,3.05263,3.747421,483000000.0,16.03571,12.04,0.795032807747132
AAL.OQ,2022-07-21 07:00:00,0.76,0.76154,-0.202,8.53927567823095,8239202297.48,13422000000.0,32786202297.48,14,3.05263,3.04762,3.092855,476000000.0,16.98571,12.68,0.966215233010669
AAL.OQ,2022-04-21 07:00:00,-2.32,-2.40312,3.459,-4.52203801724425,11853334266.0,8899000000.0,37212334266.0,17,3.04762,3.04546,2.325202,-1635000000.0,18.20667,18.25,1.25434489880195
AAL.OQ,2022-01-20 07:00:00,-1.42,-1.47629,3.813,-7.50259095435179,11629360815.12,9427000000.0,37258360815.12,17,3.04546,3.14286,1.515266,-932000000.0,18.88889,17.96,1.457760929
AAL.OQ,2021-10-21 07:01:00,-0.99,-1.03877,4.695,-6.8773645754113,13286237663.88,8969000000.0,37347237663.88,17,3.14286,3.28571,1.527139,169000000.0,19.36111,20.52,1.890899431
MKC.N,2022-10-06 06:30:00,0.69,0.7609,-9.318,12.164541989749,22550755970.2664,1595600000.0,27586055970.2664,10,3.0,3.0,3.747421,215400000.0,81.89083,71.27,3.81737245817256
MKC.N,2022-06-29 06:30:00,0.48,0.6477,-25.892,3.49853327157635,24880632261.0014,1536800000.0,29929832261.0014,10,3.0,3.0,3.092855,108100000.0,94.18182,83.25,4.31951609658301
MKC.N,2022-03-29 06:30:00,0.63,0.6175,2.024,10.3012145748988,25504628108.02,1522400000.0,30554728108.02,10,3.0,3.07143,2.325202,145600000.0,95.5,99.8,5.00215510719003
MKC.N,2022-01-27 06:30:00,0.84,0.8001,4.987,0.791151106111736,22965625950.41,1730300000.0,27911125950.41,10,3.07143,3.0,1.515266,191000000.0,93.31818,96.61,5.052394288
MKC.N,2021-09-30 06:30:00,0.8,0.7207,11.003,2.49202164562231,23064203835.53,1549400000.0,28289103835.53,10,3.0,3.09091,1.527139,203300000.0,90.16667,81.03,4.460149951
IEX.N,2022-10-25 16:35:00,2.14,2.00154,6.918,0.888315996682554,15083799659.25,806100000.0,15593999659.25,16,2.17647,2.125,3.747421,178700000.0,224.6,199.85,5.28467041689741
IEX.N,2022-07-26 16:35:00,2.02,1.89023,6.865,1.1871571184459,13804898399.41,796100000.0,14437798399.41,15,2.125,2.17647,3.092855,138100000.0,216.42857,181.63,4.98005435991723
IEX.N,2022-04-26 16:35:00,1.96,1.74357,12.413,0.672184082084459,14591563525.77,751100000.0,15048863525.77,16,2.17647,2.23529,2.325202,139900000.0,230.92857,191.73,5.39874982847583
IEX.N,2022-02-01 16:30:00,1.55,1.58167,-2.002,1.21959700822548,17967762898.4,714800000.0,18302662898.4,15,2.23529,2.07143,1.515266,118735000.0,248.85714,236.32,6.886539936
IEX.N,2021-10-26 16:35:00,1.63,1.59175,2.403,1.61143395633736,15727814038.25,712019000.0,16111468038.25,12,2.07143,2.2,1.527139,115714000.0,244.63636,206.95,6.394591711
VLO.N,2022-10-25 06:33:00,7.149,6.8452,4.438,1.57643312101911,42095731042.7,44454000000.0,51505731042.7,16,2.0,2.04762,3.747421,2912000000.0,136.77412,106.85,0.329985547104225
VLO.N,2022-07-28 06:30:00,11.36,9.58456,18.524,2.67503150901033,43372487092.48,51641000000.0,52624487092.48,16,2.04762,1.85,3.092855,4768000000.0,135.51,106.28,0.421252929418357
VLO.N,2022-04-26 06:43:00,2.31,1.65593,39.499,7.1301323123562,41572173951.88,38542000000.0,53684173951.88,16,1.85,1.90476,2.325202,967000000.0,115.67733,101.54,0.462436929835668
VLO.N,2022-01-27 06:40:00,2.47,1.83765,34.411,4.02797050580905,30707643042.65,35903000000.0,41842643042.65,17,1.90476,1.85,1.515266,1110000000.0,94.00941,75.11,0.44947763
VLO.N,2021-10-21 06:34:00,1.22,0.92194,32.33,5.75633989196694,28850669455.1,29520000000.0,40698669455.1,17,1.85,1.84211,1.527139,508000000.0,89.11765,70.57,0.506523268
LH.N,2022-10-27 07:16:00,4.68,4.66707,0.277,3.79810030704489,18350976000.0,3606100000.0,23387076000.0,14,1.875,1.75,3.747421,353200000.0,285.46154,204.81,1.44805513133782
LH.N,2022-07-28 07:00:00,4.95,4.69893,5.343,3.95047383127648,21326760000.0,3696900000.0,25732260000.0,14,1.75,1.76471,3.092855,358900000.0,303.84615,234.36,1.61374361561259
LH.N,2022-04-28 06:53:00,6.11,5.97643,2.235,9.3194432127541,24566766758.44,3899600000.0,28832366758.44,14,1.76471,1.72222,2.325202,492100000.0,324.38462,263.66,1.77581690590724
LH.N,2022-02-10 07:08:00,6.77,5.79539,16.817,9.4047165074309,30069897000.0,4056100000.0,34130897000.0,14,1.72222,1.70588,1.515266,553600000.0,337.0,314.21,2.027798739
LH.N,2021-10-28 06:59:00,6.82,4.91707,38.701,14.6646275119126,27130816000.0,4062600000.0,30630316000.0,14,1.70588,1.70588,1.527139,587800000.0,335.71429,281.44,1.873982707
DRI.N,2022-09-22 07:00:00,1.53,1.56046,-1.952,1.11761916357997,15318778735.53,2446100000.0,16941578735.53,24,2.03333,2.10345,3.747421,193600000.0,142.0,126.32,1.76277604287435
DRI.N,2022-06-23 07:00:00,2.27,2.20992,2.719,1.55842745438749,15721516213.6,2602900000.0,17237116213.6,24,2.10345,2.10345,3.092855,281700000.0,143.6348,113.12,1.64563864549391
DRI.N,2022-03-24 07:00:00,1.91,2.09867,-8.99,5.01412799534944,18530151059.16,2448900000.0,19824151059.16,24,2.10345,2.16667,2.325202,247900000.0,160.60269,132.95,2.04823180562023
DRI.N,2021-12-17 07:08:00,1.48,1.42771,3.663,6.05094872207941,18241282171.65,2272200000.0,19252982171.65,24,2.16667,2.13333,1.515266,193400000.0,166.83593,150.64,2.505761308
DRI.N,2021-09-23 07:00:00,1.76,1.64636,6.903,4.76566486066231,19949458619.16,2306000000.0,20691858619.16,25,2.13333,2.14286,1.527139,231700000.0,167.63222,151.47,2.77042209
MAA.N,2022-10-26 16:15:00,1.05,1.106,-5.063,9.10669077757685,18398075612.67,520783000.0,23062249612.67,6,2.42857,2.42857,3.747421,125362000.0,191.61111,155.07,12.2084794595521
MAA.N,2022-07-27 16:15:00,1.82,0.935,94.652,5.78395721925134,20723059976.03,495040000.0,25365656976.03,5,2.42857,2.52632,3.092855,216151000.0,199.77778,174.67,13.8772372904593
MAA.N,2022-04-27 16:15:00,0.95,0.818,16.137,7.35085574572127,24176312076.7,476078000.0,28836870076.7,7,2.52632,2.45,2.325202,113198000.0,227.8125,209.45,16.212660089186
MAA.N,2022-02-02 16:21:00,1.6,0.75167,112.859,15.5413944949246,27198504543.36,463575000.0,31849631543.36,7,2.45,2.47368,1.515266,190620000.0,229.35294,229.44,18.35425088
MAA.N,2021-10-27 16:19:00,0.73,0.655,11.45,9.88396946564886,21502081820.25,452575000.0,26206348820.25,7,2.47368,2.625,1.527139,86789000.0,206.29412,186.75,15.347332396
JNJ.N,2022-10-18 06:25:00,2.55,2.47193,3.158,3.9556136298358,429502827647.2,23791000000.0,427450827647.2,15,2.40909,2.35,3.747421,4458000000.0,184.845,163.36,4.49357479649329
JNJ.N,2022-07-19 06:25:00,2.59,2.53543,2.152,2.83344442560039,472389251854.08,24020000000.0,472418251854.08,14,2.35,2.25,3.092855,4814000000.0,189.55556,177.51,4.95215149903078
JNJ.N,2022-04-19 06:25:00,2.67,2.56413,4.129,5.45058167877604,468571178104.64,23426000000.0,471331178104.64,16,2.25,2.10526,2.325202,5149000000.0,188.73684,177.23,4.99269258615707
JNJ.N,2022-01-25 06:25:00,2.13,2.11729,0.6,1.49814149219049,450358363486.83,24804000000.0,452501363486.83,15,2.10526,2.05263,1.515266,4736000000.0,186.16667,171.07,4.956863761
JNJ.N,2021-10-19 06:25:00,2.6,2.35136,10.574,3.0582301306478,422434401303.24,23338000000.0,425361401303.24,14,2.05263,1.95,1.527139,3667000000.0,188.58824,161.5,4.858424239
ABC.N,2022-11-03 06:30:00,2.6,2.57009,1.164,1.22057982405285,28048237590.36,61174149000.0,30645713590.36,12,2.13333,2.3125,3.747421,298676000.0,176.66667,135.33,0.132737669266002
ABC.N,2022-08-03 06:30:00,2.62,2.56423,2.175,1.59580068870577,29634973794.0,60064601000.0,32956002794.0,13,2.3125,2.4,3.092855,363203000.0,170.33333,141.48,0.144102362508691
ABC.N,2022-05-04 06:30:00,3.22,2.92667,10.023,4.04623684938855,32355651640.59,57719446000.0,35816144640.59,12,2.4,2.25,2.325202,555245000.0,170.72727,154.71,0.162162730656149
ABC.N,2022-02-02 06:30:00,2.58,2.57533,0.181,2.44745333607732,27658842343.29,59628810000.0,31157548343.29,12,2.25,2.25,1.515266,449416000.0,152.69231,132.89,0.148530049
ABC.N,2021-11-04 06:30:00,2.39,2.35917,1.307,1.31190206725247,24820171006.2,58912421000.0,28945102006.2,12,2.25,2.26667,1.527139,436448000.0,142.0,119.45,0.145556244
SHW.N,2022-10-25 07:00:00,2.83,2.56271,10.43,2.80484331040188,53059614426.0,6047400000.0,63463814426.0,24,2.51613,2.56667,3.747421,685100000.0,259.16154,204.75,3.04949226777929
